from,to,length,path
29,121,4154,"[29, 51, 52, 55, 56, 121]"
29,122,4816,"[29, 51, 52, 55, 56, 125, 122]"
29,123,5594,"[29, 32, 33, 36, 37, 119, 120, 123]"
29,124,5720,"[29, 51, 52, 55, 56, 125, 122, 124]"
29,125,3730,"[29, 51, 52, 55, 56, 125]"
29,126,4596,"[29, 51, 52, 55, 56, 125, 126]"
29,127,4025,"[29, 51, 52, 55, 56, 127]"
29,129,5539,"[29, 51, 52, 55, 56, 125, 126, 129]"
29,131,4170,"[29, 51, 52, 57, 58, 131]"
29,135,5678,"[29, 51, 52, 57, 58, 131, 135]"
32,10,3701,"[32, 17, 10]"
32,17,1439,"[32, 17]"
32,18,2537,"[32, 17, 18]"
32,19,2959,"[32, 20, 19]"
32,20,2123,"[32, 20]"
32,21,2850,"[32, 33, 36, 35, 21]"
32,29,710,"[32, 29]"
32,32,0,
32,33,643,"[32, 33]"
32,34,1711,"[32, 33, 34]"
32,35,2253,"[32, 33, 36, 35]"
32,36,1247,"[32, 33, 36]"
32,37,2114,"[32, 33, 36, 37]"
32,46,2564,"[32, 29, 47, 46]"
32,47,1648,"[32, 29, 47]"
32,48,1085,"[32, 48]"
32,49,1953,"[32, 48, 49]"
32,50,1585,"[32, 51, 50]"
32,51,598,"[32, 51]"
32,52,1057,"[32, 52]"
32,53,1400,"[32, 51, 53]"
32,54,1557,"[32, 52, 54]"
32,55,1512,"[32, 33, 55]"
32,56,2285,"[32, 33, 55, 56]"
32,57,1998,"[32, 52, 57]"
32,58,2626,"[32, 33, 55, 58]"
32,66,3090,"[32, 48, 49, 66]"
32,68,3435,"[32, 51, 50, 69, 68]"
32,69,2680,"[32, 51, 50, 69]"
32,70,2380,"[32, 51, 50, 70]"
32,71,3186,"[32, 51, 50, 70, 71]"
32,72,3196,"[32, 51, 50, 70, 72]"
32,73,2276,"[32, 51, 53, 73]"
32,74,2051,"[32, 52, 54, 74]"
32,76,2650,"[32, 52, 54, 74, 76]"
32,77,2901,"[32, 52, 54, 77]"
32,78,3196,"[32, 52, 57, 78]"
32,79,2822,"[32, 52, 54, 74, 79]"
32,80,3423,"[32, 52, 54, 74, 79, 80]"
32,85,4387,"[32, 51, 50, 69, 68, 85]"
32,86,4277,"[32, 51, 50, 69, 68, 86]"
32,88,4683,"[32, 51, 50, 70, 71, 89, 88]"
32,89,3852,"[32, 51, 50, 70, 71, 89]"
32,90,3712,"[32, 51, 53, 73, 90]"
32,91,4483,"[32, 51, 50, 70, 71, 89, 91]"
32,92,4462,"[32, 51, 53, 73, 90, 92]"
32,93,3606,"[32, 51, 53, 73, 93]"
32,94,3636,"[32, 52, 54, 74, 76, 94]"
32,95,6509,"[32, 52, 54, 74, 76, 94, 96, 95]"
32,96,4133,"[32, 52, 54, 74, 76, 94, 96]"
32,97,3836,"[32, 52, 54, 74, 79, 97]"
32,104,6709,"[32, 51, 50, 69, 68, 85, 104]"
32,105,5562,"[32, 51, 50, 69, 68, 85, 105]"
32,106,5247,"[32, 51, 50, 70, 71, 89, 88, 106]"
32,108,5850,"[32, 51, 50, 70, 71, 89, 88, 106, 108]"
32,109,5128,"[32, 51, 50, 70, 71, 89, 91, 109]"
32,110,5032,"[32, 51, 53, 73, 90, 92, 110]"
32,111,5794,"[32, 51, 50, 70, 71, 89, 91, 109, 111]"
32,112,5741,"[32, 51, 53, 73, 90, 92, 110, 112]"
32,116,3699,"[32, 33, 36, 35, 21, 116]"
32,117,3231,"[32, 33, 36, 35, 117]"
32,118,4136,"[32, 33, 36, 35, 117, 118]"
32,119,3320,"[32, 33, 36, 37, 119]"
32,120,4105,"[32, 33, 36, 37, 119, 120]"
32,121,3450,"[32, 33, 55, 56, 121]"
32,122,4112,"[32, 33, 55, 56, 125, 122]"
32,123,4884,"[32, 33, 36, 37, 119, 120, 123]"
32,124,5016,"[32, 33, 55, 56, 125, 122, 124]"
32,125,3026,"[32, 33, 55, 56, 125]"
32,126,3892,"[32, 33, 55, 56, 125, 126]"
32,127,3321,"[32, 33, 55, 56, 127]"
32,129,4835,"[32, 33, 55, 56, 125, 126, 129]"
32,131,3479,"[32, 33, 55, 58, 131]"
32,135,4987,"[32, 33, 55, 58, 131, 135]"
33,10,3270,"[33, 34, 20, 19, 10]"
33,17,1268,"[33, 17]"
33,18,2366,"[33, 17, 18]"
33,19,2448,"[33, 34, 20, 19]"
33,20,1612,"[33, 34, 20]"
33,21,2207,"[33, 36, 35, 21]"
33,29,1353,"[33, 32, 29]"
33,32,643,"[33, 32]"
33,33,0,
33,34,1068,"[33, 34]"
33,35,1610,"[33, 36, 35]"
33,36,604,"[33, 36]"
33,37,1471,"[33, 36, 37]"
33,46,3207,"[33, 32, 29, 47, 46]"
33,47,2291,"[33, 32, 29, 47]"
33,48,1563,"[33, 51, 48]"
33,49,2431,"[33, 51, 48, 49]"
33,50,1855,"[33, 51, 50]"
33,51,868,"[33, 51]"
33,52,633,"[33, 52]"
33,53,1534,"[33, 52, 53]"
33,54,1133,"[33, 52, 54]"
33,55,869,"[33, 55]"
33,56,1642,"[33, 55, 56]"
33,57,1574,"[33, 52, 57]"
33,58,1983,"[33, 55, 58]"
33,66,3568,"[33, 51, 48, 49, 66]"
33,68,3705,"[33, 51, 50, 69, 68]"
33,69,2950,"[33, 51, 50, 69]"
33,70,2650,"[33, 51, 50, 70]"
33,71,3456,"[33, 51, 50, 70, 71]"
33,72,3133,"[33, 52, 54, 73, 72]"
33,73,2100,"[33, 52, 54, 73]"
33,74,1627,"[33, 52, 54, 74]"
33,76,2226,"[33, 52, 54, 74, 76]"
33,77,2477,"[33, 52, 54, 77]"
33,78,2772,"[33, 52, 57, 78]"
33,79,2398,"[33, 52, 54, 74, 79]"
33,80,2999,"[33, 52, 54, 74, 79, 80]"
33,85,4657,"[33, 51, 50, 69, 68, 85]"
33,86,4547,"[33, 51, 50, 69, 68, 86]"
33,88,4720,"[33, 52, 54, 73, 72, 89, 88]"
33,89,3889,"[33, 52, 54, 73, 72, 89]"
33,90,3374,"[33, 52, 54, 74, 90]"
33,91,4520,"[33, 52, 54, 73, 72, 89, 91]"
33,92,4124,"[33, 52, 54, 74, 90, 92]"
33,93,3268,"[33, 52, 54, 74, 93]"
33,94,3212,"[33, 52, 54, 74, 76, 94]"
33,95,6085,"[33, 52, 54, 74, 76, 94, 96, 95]"
33,96,3709,"[33, 52, 54, 74, 76, 94, 96]"
33,97,3412,"[33, 52, 54, 74, 79, 97]"
33,104,6828,"[33, 52, 54, 73, 72, 89, 88, 105, 104]"
33,105,5622,"[33, 52, 54, 73, 72, 89, 88, 105]"
33,106,5284,"[33, 52, 54, 73, 72, 89, 88, 106]"
33,108,5887,"[33, 52, 54, 73, 72, 89, 88, 106, 108]"
33,109,5165,"[33, 52, 54, 73, 72, 89, 91, 109]"
33,110,4694,"[33, 52, 54, 74, 90, 92, 110]"
33,111,5831,"[33, 52, 54, 73, 72, 89, 91, 109, 111]"
33,112,5403,"[33, 52, 54, 74, 90, 92, 110, 112]"
33,116,3056,"[33, 36, 35, 21, 116]"
33,117,2588,"[33, 36, 35, 117]"
33,118,3493,"[33, 36, 35, 117, 118]"
33,119,2677,"[33, 36, 37, 119]"
33,120,3462,"[33, 36, 37, 119, 120]"
33,121,2807,"[33, 55, 56, 121]"
33,122,3469,"[33, 55, 56, 125, 122]"
33,123,4241,"[33, 36, 37, 119, 120, 123]"
33,124,4373,"[33, 55, 56, 125, 122, 124]"
33,125,2383,"[33, 55, 56, 125]"
33,126,3249,"[33, 55, 56, 125, 126]"
33,127,2678,"[33, 55, 56, 127]"
33,129,4192,"[33, 55, 56, 125, 126, 129]"
33,131,2836,"[33, 55, 58, 131]"
33,135,4344,"[33, 55, 58, 131, 135]"
34,10,2202,"[34, 20, 19, 10]"
34,17,897,"[34, 17]"
34,18,1425,"[34, 20, 18]"
34,19,1380,"[34, 20, 19]"
34,20,544,"[34, 20]"
34,21,1178,"[34, 21]"
34,29,2421,"[34, 33, 32, 29]"
34,32,1711,"[34, 33, 32]"
34,33,1068,"[34, 33]"
34,34,0,
34,35,857,"[34, 35]"
34,36,626,"[34, 36]"
34,37,1021,"[34, 37]"
34,46,4275,"[34, 33, 32, 29, 47, 46]"
34,47,3359,"[34, 33, 32, 29, 47]"
34,48,2631,"[34, 33, 51, 48]"
34,49,3499,"[34, 33, 51, 48, 49]"
34,50,2923,"[34, 33, 51, 50]"
34,51,1936,"[34, 33, 51]"
34,52,1582,"[34, 36, 52]"
34,53,2483,"[34, 36, 52, 53]"
34,54,2082,"[34, 36, 52, 54]"
34,55,1350,"[34, 36, 55]"
34,56,1845,"[34, 37, 56]"
34,57,2159,"[34, 36, 55, 57]"
34,58,2464,"[34, 36, 55, 58]"
34,66,4636,"[34, 33, 51, 48, 49, 66]"
34,68,4773,"[34, 33, 51, 50, 69, 68]"
34,69,4018,"[34, 33, 51, 50, 69]"
34,70,3718,"[34, 33, 51, 50, 70]"
34,71,4524,"[34, 33, 51, 50, 70, 71]"
34,72,4082,"[34, 36, 52, 54, 73, 72]"
34,73,3049,"[34, 36, 52, 54, 73]"
34,74,2576,"[34, 36, 52, 54, 74]"
34,76,3175,"[34, 36, 52, 54, 74, 76]"
34,77,3154,"[34, 36, 55, 57, 77]"
34,78,3310,"[34, 36, 55, 58, 78]"
34,79,3347,"[34, 36, 52, 54, 74, 79]"
34,80,3948,"[34, 36, 52, 54, 74, 79, 80]"
34,85,5725,"[34, 33, 51, 50, 69, 68, 85]"
34,86,5615,"[34, 33, 51, 50, 69, 68, 86]"
34,88,5669,"[34, 36, 52, 54, 73, 72, 89, 88]"
34,89,4838,"[34, 36, 52, 54, 73, 72, 89]"
34,90,4323,"[34, 36, 52, 54, 74, 90]"
34,91,5469,"[34, 36, 52, 54, 73, 72, 89, 91]"
34,92,5073,"[34, 36, 52, 54, 74, 90, 92]"
34,93,4217,"[34, 36, 52, 54, 74, 93]"
34,94,4161,"[34, 36, 52, 54, 74, 76, 94]"
34,95,7034,"[34, 36, 52, 54, 74, 76, 94, 96, 95]"
34,96,4658,"[34, 36, 52, 54, 74, 76, 94, 96]"
34,97,4361,"[34, 36, 52, 54, 74, 79, 97]"
34,104,7777,"[34, 36, 52, 54, 73, 72, 89, 88, 105, 104]"
34,105,6571,"[34, 36, 52, 54, 73, 72, 89, 88, 105]"
34,106,6233,"[34, 36, 52, 54, 73, 72, 89, 88, 106]"
34,108,6836,"[34, 36, 52, 54, 73, 72, 89, 88, 106, 108]"
34,109,6114,"[34, 36, 52, 54, 73, 72, 89, 91, 109]"
34,110,5643,"[34, 36, 52, 54, 74, 90, 92, 110]"
34,111,6780,"[34, 36, 52, 54, 73, 72, 89, 91, 109, 111]"
34,112,6352,"[34, 36, 52, 54, 74, 90, 92, 110, 112]"
34,116,2027,"[34, 21, 116]"
34,117,1796,"[34, 21, 117]"
34,118,2701,"[34, 21, 117, 118]"
34,119,2040,"[34, 35, 119]"
34,120,2825,"[34, 35, 119, 120]"
34,121,2521,"[34, 35, 121]"
34,122,3227,"[34, 37, 125, 122]"
34,123,3604,"[34, 35, 119, 120, 123]"
34,124,3886,"[34, 35, 119, 120, 124]"
34,125,2141,"[34, 37, 125]"
34,126,3007,"[34, 37, 125, 126]"
34,127,2881,"[34, 37, 56, 127]"
34,129,3950,"[34, 37, 125, 126, 129]"
34,131,3317,"[34, 36, 55, 58, 131]"
34,135,4125,"[34, 37, 125, 135]"
35,10,2180,"[35, 21, 19, 10]"
35,17,1754,"[35, 34, 17]"
35,18,1855,"[35, 21, 18]"
35,19,1358,"[35, 21, 19]"
35,20,1271,"[35, 20]"
35,21,597,"[35, 21]"
35,29,2963,"[35, 36, 33, 32, 29]"
35,32,2253,"[35, 36, 33, 32]"
35,33,1610,"[35, 36, 33]"
35,34,857,"[35, 34]"
35,35,0,
35,36,1006,"[35, 36]"
35,37,616,"[35, 37]"
35,46,4817,"[35, 36, 33, 32, 29, 47, 46]"
35,47,3901,"[35, 36, 33, 32, 29, 47]"
35,48,3173,"[35, 36, 33, 51, 48]"
35,49,4041,"[35, 36, 33, 51, 48, 49]"
35,50,3465,"[35, 36, 33, 51, 50]"
35,51,2478,"[35, 36, 33, 51]"
35,52,1962,"[35, 36, 52]"
35,53,2863,"[35, 36, 52, 53]"
35,54,2387,"[35, 37, 55, 54]"
35,55,1551,"[35, 37, 55]"
35,56,1440,"[35, 37, 56]"
35,57,2360,"[35, 37, 55, 57]"
35,58,2178,"[35, 37, 56, 58]"
35,66,5178,"[35, 36, 33, 51, 48, 49, 66]"
35,68,5315,"[35, 36, 33, 51, 50, 69, 68]"
35,69,4560,"[35, 36, 33, 51, 50, 69]"
35,70,4146,"[35, 37, 55, 54, 73, 70]"
35,71,4952,"[35, 37, 55, 54, 73, 70, 71]"
35,72,4387,"[35, 37, 55, 54, 73, 72]"
35,73,3354,"[35, 37, 55, 54, 73]"
35,74,2881,"[35, 37, 55, 54, 74]"
35,76,3480,"[35, 37, 55, 54, 74, 76]"
35,77,3247,"[35, 37, 56, 58, 77]"
35,78,3024,"[35, 37, 56, 58, 78]"
35,79,3652,"[35, 37, 55, 54, 74, 79]"
35,80,3937,"[35, 37, 56, 58, 78, 80]"
35,85,6267,"[35, 36, 33, 51, 50, 69, 68, 85]"
35,86,5938,"[35, 37, 55, 54, 73, 72, 89, 86]"
35,88,5974,"[35, 37, 55, 54, 73, 72, 89, 88]"
35,89,5143,"[35, 37, 55, 54, 73, 72, 89]"
35,90,4628,"[35, 37, 55, 54, 74, 90]"
35,91,5774,"[35, 37, 55, 54, 73, 72, 89, 91]"
35,92,5378,"[35, 37, 55, 54, 74, 90, 92]"
35,93,4522,"[35, 37, 55, 54, 74, 93]"
35,94,4466,"[35, 37, 55, 54, 74, 76, 94]"
35,95,7339,"[35, 37, 55, 54, 74, 76, 94, 96, 95]"
35,96,4963,"[35, 37, 55, 54, 74, 76, 94, 96]"
35,97,4666,"[35, 37, 55, 54, 74, 79, 97]"
35,104,8082,"[35, 37, 55, 54, 73, 72, 89, 88, 105, 104]"
35,105,6876,"[35, 37, 55, 54, 73, 72, 89, 88, 105]"
35,106,6538,"[35, 37, 55, 54, 73, 72, 89, 88, 106]"
35,108,7141,"[35, 37, 55, 54, 73, 72, 89, 88, 106, 108]"
35,109,6419,"[35, 37, 55, 54, 73, 72, 89, 91, 109]"
35,110,5948,"[35, 37, 55, 54, 74, 90, 92, 110]"
35,111,7085,"[35, 37, 55, 54, 73, 72, 89, 91, 109, 111]"
35,112,6657,"[35, 37, 55, 54, 74, 90, 92, 110, 112]"
35,116,1446,"[35, 21, 116]"
35,117,978,"[35, 117]"
35,118,1883,"[35, 117, 118]"
35,119,1183,"[35, 119]"
35,120,1968,"[35, 119, 120]"
35,121,1664,"[35, 121]"
35,122,2585,"[35, 121, 122]"
35,123,2747,"[35, 119, 120, 123]"
35,124,3029,"[35, 119, 120, 124]"
35,125,1736,"[35, 37, 125]"
35,126,2365,"[35, 121, 126]"
35,127,2476,"[35, 37, 56, 127]"
35,129,3308,"[35, 121, 126, 129]"
35,131,3031,"[35, 37, 56, 58, 131]"
35,135,3720,"[35, 37, 125, 135]"
36,10,2828,"[36, 34, 20, 19, 10]"
36,17,1523,"[36, 34, 17]"
36,18,2051,"[36, 34, 20, 18]"
36,19,2006,"[36, 34, 20, 19]"
36,20,1170,"[36, 34, 20]"
36,21,1603,"[36, 35, 21]"
36,29,1957,"[36, 33, 32, 29]"
36,32,1247,"[36, 33, 32]"
36,33,604,"[36, 33]"
36,34,626,"[36, 34]"
36,35,1006,"[36, 35]"
36,36,0,
36,37,867,"[36, 37]"
36,46,3811,"[36, 33, 32, 29, 47, 46]"
36,47,2895,"[36, 33, 32, 29, 47]"
36,48,2167,"[36, 33, 51, 48]"
36,49,3035,"[36, 33, 51, 48, 49]"
36,50,2459,"[36, 33, 51, 50]"
36,51,1472,"[36, 33, 51]"
36,52,956,"[36, 52]"
36,53,1857,"[36, 52, 53]"
36,54,1456,"[36, 52, 54]"
36,55,724,"[36, 55]"
36,56,1289,"[36, 56]"
36,57,1533,"[36, 55, 57]"
36,58,1838,"[36, 55, 58]"
36,66,4172,"[36, 33, 51, 48, 49, 66]"
36,68,4309,"[36, 33, 51, 50, 69, 68]"
36,69,3554,"[36, 33, 51, 50, 69]"
36,70,3187,"[36, 52, 53, 70]"
36,71,3993,"[36, 52, 53, 70, 71]"
36,72,3456,"[36, 52, 54, 73, 72]"
36,73,2423,"[36, 52, 54, 73]"
36,74,1950,"[36, 52, 54, 74]"
36,76,2549,"[36, 52, 54, 74, 76]"
36,77,2528,"[36, 55, 57, 77]"
36,78,2684,"[36, 55, 58, 78]"
36,79,2721,"[36, 52, 54, 74, 79]"
36,80,3322,"[36, 52, 54, 74, 79, 80]"
36,85,5261,"[36, 33, 51, 50, 69, 68, 85]"
36,86,5007,"[36, 52, 54, 73, 72, 89, 86]"
36,88,5043,"[36, 52, 54, 73, 72, 89, 88]"
36,89,4212,"[36, 52, 54, 73, 72, 89]"
36,90,3697,"[36, 52, 54, 74, 90]"
36,91,4843,"[36, 52, 54, 73, 72, 89, 91]"
36,92,4447,"[36, 52, 54, 74, 90, 92]"
36,93,3591,"[36, 52, 54, 74, 93]"
36,94,3535,"[36, 52, 54, 74, 76, 94]"
36,95,6408,"[36, 52, 54, 74, 76, 94, 96, 95]"
36,96,4032,"[36, 52, 54, 74, 76, 94, 96]"
36,97,3735,"[36, 52, 54, 74, 79, 97]"
36,104,7151,"[36, 52, 54, 73, 72, 89, 88, 105, 104]"
36,105,5945,"[36, 52, 54, 73, 72, 89, 88, 105]"
36,106,5607,"[36, 52, 54, 73, 72, 89, 88, 106]"
36,108,6210,"[36, 52, 54, 73, 72, 89, 88, 106, 108]"
36,109,5488,"[36, 52, 54, 73, 72, 89, 91, 109]"
36,110,5017,"[36, 52, 54, 74, 90, 92, 110]"
36,111,6154,"[36, 52, 54, 73, 72, 89, 91, 109, 111]"
36,112,5726,"[36, 52, 54, 74, 90, 92, 110, 112]"
36,116,2452,"[36, 35, 21, 116]"
36,117,1984,"[36, 35, 117]"
36,118,2889,"[36, 35, 117, 118]"
36,119,2073,"[36, 37, 119]"
36,120,2858,"[36, 37, 119, 120]"
36,121,2412,"[36, 37, 121]"
36,122,3073,"[36, 37, 125, 122]"
36,123,3637,"[36, 37, 119, 120, 123]"
36,124,3919,"[36, 37, 119, 120, 124]"
36,125,1987,"[36, 37, 125]"
36,126,2853,"[36, 37, 125, 126]"
36,127,2325,"[36, 56, 127]"
36,129,3796,"[36, 37, 125, 126, 129]"
36,131,2691,"[36, 55, 58, 131]"
36,135,3971,"[36, 37, 125, 135]"
37,10,2796,"[37, 35, 21, 19, 10]"
37,17,1918,"[37, 34, 17]"
37,18,2446,"[37, 34, 20, 18]"
37,19,1974,"[37, 35, 21, 19]"
37,20,1565,"[37, 34, 20]"
37,21,1213,"[37, 35, 21]"
37,29,2824,"[37, 36, 33, 32, 29]"
37,32,2114,"[37, 36, 33, 32]"
37,33,1471,"[37, 36, 33]"
37,34,1021,"[37, 34]"
37,35,616,"[37, 35]"
37,36,867,"[37, 36]"
37,37,0,
37,46,4652,"[37, 55, 52, 51, 48, 47, 46]"
37,47,3736,"[37, 55, 52, 51, 48, 47]"
37,48,2965,"[37, 55, 52, 51, 48]"
37,49,3833,"[37, 55, 52, 51, 48, 49]"
37,50,3257,"[37, 55, 52, 51, 50]"
37,51,2270,"[37, 55, 52, 51]"
37,52,1606,"[37, 55, 52]"
37,53,2470,"[37, 55, 54, 53]"
37,54,1771,"[37, 55, 54]"
37,55,935,"[37, 55]"
37,56,824,"[37, 56]"
37,57,1744,"[37, 55, 57]"
37,58,1562,"[37, 56, 58]"
37,66,4970,"[37, 55, 52, 51, 48, 49, 66]"
37,68,5099,"[37, 55, 54, 73, 70, 71, 68]"
37,69,4352,"[37, 55, 52, 51, 50, 69]"
37,70,3530,"[37, 55, 54, 73, 70]"
37,71,4336,"[37, 55, 54, 73, 70, 71]"
37,72,3771,"[37, 55, 54, 73, 72]"
37,73,2738,"[37, 55, 54, 73]"
37,74,2265,"[37, 55, 54, 74]"
37,76,2864,"[37, 55, 54, 74, 76]"
37,77,2631,"[37, 56, 58, 77]"
37,78,2408,"[37, 56, 58, 78]"
37,79,3036,"[37, 55, 54, 74, 79]"
37,80,3321,"[37, 56, 58, 78, 80]"
37,85,6051,"[37, 55, 54, 73, 70, 71, 68, 85]"
37,86,5322,"[37, 55, 54, 73, 72, 89, 86]"
37,88,5358,"[37, 55, 54, 73, 72, 89, 88]"
37,89,4527,"[37, 55, 54, 73, 72, 89]"
37,90,4012,"[37, 55, 54, 74, 90]"
37,91,5158,"[37, 55, 54, 73, 72, 89, 91]"
37,92,4762,"[37, 55, 54, 74, 90, 92]"
37,93,3906,"[37, 55, 54, 74, 93]"
37,94,3850,"[37, 55, 54, 74, 76, 94]"
37,95,6723,"[37, 55, 54, 74, 76, 94, 96, 95]"
37,96,4347,"[37, 55, 54, 74, 76, 94, 96]"
37,97,4050,"[37, 55, 54, 74, 79, 97]"
37,104,7466,"[37, 55, 54, 73, 72, 89, 88, 105, 104]"
37,105,6260,"[37, 55, 54, 73, 72, 89, 88, 105]"
37,106,5922,"[37, 55, 54, 73, 72, 89, 88, 106]"
37,108,6525,"[37, 55, 54, 73, 72, 89, 88, 106, 108]"
37,109,5803,"[37, 55, 54, 73, 72, 89, 91, 109]"
37,110,5332,"[37, 55, 54, 74, 90, 92, 110]"
37,111,6469,"[37, 55, 54, 73, 72, 89, 91, 109, 111]"
37,112,6041,"[37, 55, 54, 74, 90, 92, 110, 112]"
37,116,2062,"[37, 35, 21, 116]"
37,117,1594,"[37, 35, 117]"
37,118,2138,"[37, 119, 118]"
37,119,1206,"[37, 119]"
37,120,1991,"[37, 119, 120]"
37,121,1545,"[37, 121]"
37,122,2206,"[37, 125, 122]"
37,123,2770,"[37, 119, 120, 123]"
37,124,3052,"[37, 119, 120, 124]"
37,125,1120,"[37, 125]"
37,126,1986,"[37, 125, 126]"
37,127,1860,"[37, 56, 127]"
37,129,2929,"[37, 125, 126, 129]"
37,131,2415,"[37, 56, 58, 131]"
37,135,3104,"[37, 125, 135]"
46,10,6015,"[46, 47, 29, 17, 10]"
46,17,3753,"[46, 47, 29, 17]"
46,18,4851,"[46, 47, 29, 17, 18]"
46,19,5273,"[46, 47, 29, 20, 19]"
46,20,4437,"[46, 47, 29, 20]"
46,21,5411,"[46, 47, 29, 20, 21]"
46,29,1854,"[46, 47, 29]"
46,32,2564,"[46, 47, 29, 32]"
46,33,3207,"[46, 47, 29, 32, 33]"
46,34,4275,"[46, 47, 29, 32, 33, 34]"
46,35,4817,"[46, 47, 29, 32, 33, 36, 35]"
46,36,3811,"[46, 47, 29, 32, 33, 36]"
46,37,4652,"[46, 47, 48, 51, 52, 55, 37]"
46,46,0,
46,47,916,"[46, 47]"
46,48,1687,"[46, 47, 48]"
46,49,873,"[46, 49]"
46,50,1660,"[46, 49, 50]"
46,51,2382,"[46, 47, 48, 51]"
46,52,3046,"[46, 47, 48, 51, 52]"
46,53,2473,"[46, 49, 50, 53]"
46,54,3172,"[46, 49, 50, 53, 54]"
46,55,3717,"[46, 47, 48, 51, 52, 55]"
46,56,4490,"[46, 47, 48, 51, 52, 55, 56]"
46,57,3881,"[46, 49, 50, 53, 54, 57]"
46,58,4712,"[46, 49, 50, 53, 54, 57, 58]"
46,66,632,"[46, 66]"
46,68,2075,"[46, 66, 68]"
46,69,1661,"[46, 69]"
46,70,2015,"[46, 49, 70]"
46,71,2253,"[46, 69, 71]"
46,72,2704,"[46, 69, 72]"
46,73,2633,"[46, 49, 50, 73]"
46,74,3363,"[46, 49, 50, 73, 74]"
46,76,3443,"[46, 49, 50, 73, 76]"
46,77,4343,"[46, 49, 50, 73, 74, 77]"
46,78,5079,"[46, 49, 50, 53, 54, 57, 78]"
46,79,4134,"[46, 49, 50, 73, 74, 79]"
46,80,4735,"[46, 49, 50, 73, 74, 79, 80]"
46,85,2317,"[46, 66, 85]"
46,86,2875,"[46, 66, 86]"
46,88,3284,"[46, 66, 85, 88]"
46,89,2919,"[46, 69, 71, 89]"
46,90,3381,"[46, 69, 72, 90]"
46,91,3550,"[46, 69, 71, 89, 91]"
46,92,3870,"[46, 69, 71, 89, 92]"
46,93,3684,"[46, 49, 70, 93]"
46,94,4288,"[46, 49, 70, 94]"
46,95,6962,"[46, 49, 70, 93, 95]"
46,96,4714,"[46, 49, 70, 93, 96]"
46,97,5148,"[46, 49, 50, 73, 74, 79, 97]"
46,104,4639,"[46, 66, 85, 104]"
46,105,3492,"[46, 66, 85, 105]"
46,106,3750,"[46, 66, 85, 106]"
46,108,4353,"[46, 66, 85, 106, 108]"
46,109,4195,"[46, 69, 71, 89, 91, 109]"
46,110,4440,"[46, 69, 71, 89, 92, 110]"
46,111,4671,"[46, 66, 85, 106, 111]"
46,112,5149,"[46, 69, 71, 89, 92, 110, 112]"
46,116,6019,"[46, 47, 29, 20, 19, 116]"
46,117,5795,"[46, 47, 29, 32, 33, 36, 35, 117]"
46,118,6700,"[46, 47, 29, 32, 33, 36, 35, 117, 118]"
46,119,5858,"[46, 47, 48, 51, 52, 55, 37, 119]"
46,120,6643,"[46, 47, 48, 51, 52, 55, 37, 119, 120]"
46,121,5655,"[46, 47, 48, 51, 52, 55, 56, 121]"
46,122,6317,"[46, 47, 48, 51, 52, 55, 56, 125, 122]"
46,123,7329,"[46, 47, 48, 51, 52, 55, 56, 125, 122, 123]"
46,124,7221,"[46, 47, 48, 51, 52, 55, 56, 125, 122, 124]"
46,125,5231,"[46, 47, 48, 51, 52, 55, 56, 125]"
46,126,6097,"[46, 47, 48, 51, 52, 55, 56, 125, 126]"
46,127,5526,"[46, 47, 48, 51, 52, 55, 56, 127]"
46,129,7040,"[46, 47, 48, 51, 52, 55, 56, 125, 126, 129]"
46,131,5565,"[46, 49, 50, 53, 54, 57, 58, 131]"
46,135,7073,"[46, 49, 50, 53, 54, 57, 58, 131, 135]"
47,10,5099,"[47, 29, 17, 10]"
47,17,2837,"[47, 29, 17]"
47,18,3935,"[47, 29, 17, 18]"
47,19,4357,"[47, 29, 20, 19]"
47,20,3521,"[47, 29, 20]"
47,21,4495,"[47, 29, 20, 21]"
47,29,938,"[47, 29]"
47,32,1648,"[47, 29, 32]"
47,33,2291,"[47, 29, 32, 33]"
47,34,3359,"[47, 29, 32, 33, 34]"
47,35,3901,"[47, 29, 32, 33, 36, 35]"
47,36,2895,"[47, 29, 32, 33, 36]"
47,37,3736,"[47, 48, 51, 52, 55, 37]"
47,46,916,"[47, 46]"
47,47,0,
47,48,771,"[47, 48]"
47,49,660,"[47, 49]"
47,50,986,"[47, 50]"
47,51,1466,"[47, 48, 51]"
47,52,2130,"[47, 48, 51, 52]"
47,53,1754,"[47, 48, 53]"
47,54,2453,"[47, 48, 53, 54]"
47,55,2801,"[47, 48, 51, 52, 55]"
47,56,3574,"[47, 48, 51, 52, 55, 56]"
47,57,3071,"[47, 48, 51, 52, 57]"
47,58,3902,"[47, 48, 51, 52, 57, 58]"
47,66,1548,"[47, 46, 66]"
47,68,2381,"[47, 49, 69, 68]"
47,69,1626,"[47, 49, 69]"
47,70,1781,"[47, 50, 70]"
47,71,2218,"[47, 49, 69, 71]"
47,72,2597,"[47, 50, 70, 72]"
47,73,1959,"[47, 50, 73]"
47,74,2689,"[47, 50, 73, 74]"
47,76,2769,"[47, 50, 73, 76]"
47,77,3669,"[47, 50, 73, 74, 77]"
47,78,4269,"[47, 48, 51, 52, 57, 78]"
47,79,3460,"[47, 50, 73, 74, 79]"
47,80,4061,"[47, 50, 73, 74, 79, 80]"
47,85,3233,"[47, 46, 66, 85]"
